nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180408416,L,,MAS AT TAQWA PUTRA,Kab Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,EKONOMI SYARIAH,138,90.1442307692307,EKONOMI PEMBANGUNAN,pil_1,11.296875,11.268028846153838,1.0,0,11.268028846153838,11.268028846153838,11.268028846153838,11.268028846153838,7.5,76.1370192307692,3.0,3.09,,
4180408742,P,,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,KESEHATAN MASYARAKAT,252,84.0865384615384,,,10.558189655172413,10.5108173076923,1.0,0,10.5108173076923,10.5108173076923,10.5108173076923,10.5108173076923,10.0,74.1122761936339,,,,
4180053770,P,,SMKN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK ELEKTRO,PENDIDIKAN BAHASA INGGRIS,102,80.267388493859,TEKNIK ELEKTRO,pil_1,10.504166666666666,10.033423561732375,1.0,0,10.033423561732375,10.033423561732375,10.033423561732375,10.033423561732375,11.25,72.92128447532855,2.86,2.81,,
4180409065,P,,SMAS FUTURE GATE,Kota Bekasi,Jawa Barat,MANAJEMEN,,39,81.1,,,10.227083333333333,10.1375,1.0,0,10.1375,10.1375,10.1375,10.1375,7.5,69.41458333333334,,,,
4180409181,P,,SMAN 1 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS ,AGROTEKNOLOGI ,385,84.0288461538461,,,10.736378205128204,10.503605769230763,1.0,0,10.503605769230763,10.503605769230763,10.503605769230763,10.503605769230763,9.375,73.62940705128202,,,,
4180409483,L,,SMAS MUHAMMADIYAH 1,Kota Surabaya,Jawa Timur,KESEHATAN MASYARAKAT,GIZI,96,83.4186046511627,,,10.4625,10.427325581395337,1.0,0,10.427325581395337,10.427325581395337,10.427325581395337,10.427325581395337,7.5,71.09912790697669,,,,
4180410364,P,,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,EKONOMI SYARIAH,109,85.4711538461538,PENDIDIKAN EKONOMI,pil_1,10.754849137931036,10.683894230769225,1.0,0,10.683894230769225,10.683894230769225,10.683894230769225,10.683894230769225,11.25,76.42432029177716,3.86,3.45,,
4180410589,P,,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,143,86.6826923076923,PENDIDIKAN EKONOMI,pil_1,10.985991379310345,10.835336538461538,1.0,0,10.835336538461538,10.835336538461538,10.835336538461538,10.835336538461538,10.625,76.78767407161804,3.19,0.0,,
4180410642,P,Bidik Misi,SMKN 10 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,MANAJEMEN,95,83.9847368421052,,,10.985991379310345,10.49809210526315,1.0,0,10.49809210526315,10.49809210526315,10.49809210526315,10.49809210526315,9.375,73.8514519056261,,,,
4180410809,P,,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN GEOGRAFI,,102,82.5961538461538,PENDIDIKAN GEOGRAFI,pil_1,10.464285714285715,10.324519230769225,1.0,0,10.324519230769225,10.324519230769225,10.324519230769225,10.324519230769225,10.0,73.08688186813185,3.4,3.25,,
4180410838,P,Bidik Misi,SMAN 1 CARINGIN,Kab Bogor,Jawa Barat,GIZI,EKONOMI SYARIAH,146,79.9900990099009,,,10.108333333333334,9.998762376237613,1.0,0,9.998762376237613,9.998762376237613,9.998762376237613,9.998762376237613,7.5,68.60214521452141,,,,
